vol,abs
3.500839,0
3.503619,0
3.506399,0
3.509179,0
3.511959,0
3.514739,0
3.517519,0
3.5203,0
3.52308,0
3.52586,0
3.52864,0
3.53142,0
3.5342,0
3.536981,0
3.539761,0
3.542541,0
3.545321,0
3.548101,0
3.550881,0
3.553662,0
3.556442,0
3.559222,0
3.562002,0
3.564782,0
3.567562,0
3.570343,0
3.573123,0
3.575903,0
3.578683,0
3.581463,0
3.584243,0
3.587023,0
3.589804,0
3.592584,0
3.595364,0
3.598144,0
3.600924,0
3.603704,0
3.606485,0
3.609265,0
3.612045,0
3.614825,0
3.617605,0
3.620385,0
3.623166,0
3.625946,0
3.628726,0
3.631506,0
3.634286,0
3.637066,0
3.639847,0
3.642627,0
3.645407,0
3.648187,0
3.650967,0
3.653747,0
3.656528,0
3.659308,0
3.662088,0
3.664868,0
3.667648,0
3.670428,0
3.673208,0
3.675989,0
3.678769,0
3.681549,0
3.684329,0
3.687109,0
3.689889,0
3.69267,0
3.69545,0
3.69823,0
3.70101,0
3.70379,0
3.70657,0
3.709351,0
3.712131,0
3.714911,0
3.717691,0
3.720471,0
3.723252,0
3.726032,0
3.728812,0
3.731592,0
3.734372,0
3.737152,0
3.739933,0
3.742712,0
3.745493,0
3.748273,0
3.751053,0
3.753833,0
3.756613,0
3.759394,0
3.762174,0
3.764954,0
3.767734,0
3.770514,0
3.773294,0
3.776075,0
3.778855,0
3.781635,0
3.784415,0
3.787195,0
3.789975,0
3.792756,0
3.795536,0
3.798316,0
3.801096,0
3.803876,0
3.806656,0
3.809437,0
3.812217,0
3.814997,0
3.817777,0
3.820557,0
3.823337,0
3.826118,0
3.828898,0
3.831678,0
3.834458,0
3.837238,0
3.840018,0
3.842798,0
3.845579,0
3.848359,0
3.851139,0
3.853919,0
3.856699,0
3.859479,0
3.86226,0
3.86504,0
3.86782,0
3.8706,0
3.87338,0
3.87616,0
3.878941,0
3.881721,0
3.884501,0
3.887281,0
3.890061,0
3.892841,0
3.895622,0
3.898402,0
3.901182,0
3.903962,0
3.906742,0
3.909523,0
3.912302,0
3.915082,0
3.917863,0
3.920643,0
3.923423,0
3.926203,0
3.928984,0
3.931764,0
3.934544,0
3.937324,0
3.940104,0
3.942884,0
3.945664,0
3.948445,0
3.951225,0
3.954005,0
3.956785,0
3.959565,0
3.962346,0
3.965126,0
3.967906,0
3.970686,0
3.973466,0
3.976246,0
3.979026,0
3.981807,0
3.984587,0
3.987367,0
3.990147,0
3.992927,0
3.995708,0
3.998487,0
4.001268,0
4.004048,0
4.006828,0
4.009608,0
4.012388,0
4.015169,0
4.017949,0
4.020729,0
4.023509,0
4.026289,0
4.029069,0
4.031849,0
4.03463,0
4.03741,0
4.04019,0
4.04297,0
4.04575,0
4.048531,0
4.051311,0
4.054091,0
4.056871,0
4.059651,0
4.062431,0
4.065211,0
4.067992,0
4.070772,0
4.073552,0
4.076332,0
4.079112,0
4.081892,0
4.084672,0
4.087453,0
4.090233,0
4.093013,0
4.095793,0
4.098573,0
4.101354,0
4.104134,0
4.106914,0
4.109694,0
4.112474,0
4.115254,0
4.118034,0
4.120815,0
4.123595,0
4.126375,0
4.129155,0
4.131936,0
4.134716,0
4.137496,0
4.140276,0
4.143056,0
4.145836,0
4.148616,0
4.151396,0
4.154177,0
4.156957,0
4.159737,0
